Image Index,Folder,lightness
00000500_009.png,DATA/train/sain,70.56974226017996
00012072_002.png,DATA/train/sain,77.21309011014425
00007903_006.png,DATA/train/sain,80.47508616445101
00007339_007.png,DATA/train/sain,73.09712818118142
00013711_000.png,DATA/train/sain,62.56727317737344
00011936_000.png,DATA/train/sain,53.49337669376694
00028253_005.png,DATA/train/sain,49.40165867951233
00001738_004.png,DATA/train/sain,84.88386423495503
00018596_000.png,DATA/train/sain,58.76143575619686
00004916_001.png,DATA/train/sain,84.42677280939476
00004818_001.png,DATA/train/sain,50.6371448791831
00018267_000.png,DATA/train/sain,62.89288396851834
00003489_008.png,DATA/train/sain,69.61499723459377
00010445_002.png,DATA/train/sain,75.28563006632277
00015399_004.png,DATA/train/sain,77.53414711983405
00007858_001.png,DATA/train/sain,80.87889720532013
00010290_000.png,DATA/train/sain,45.13249764963961
00003056_002.png,DATA/train/sain,71.93160369709746
00019018_019.png,DATA/train/sain,65.97032291132753
00002582_003.png,DATA/train/sain,88.4815514894904
00002468_000.png,DATA/train/sain,81.91335087788208
00018488_001.png,DATA/train/sain,56.391285913303314
00016798_000.png,DATA/train/sain,73.04604955586723
00015981_005.png,DATA/train/sain,68.41109467921085
00002118_001.png,DATA/train/sain,65.90718246292714
00006323_007.png,DATA/train/sain,88.79737956590789
00004199_000.png,DATA/train/sain,92.12379015860105
00008741_004.png,DATA/train/sain,73.96899127487289
00017483_001.png,DATA/train/sain,63.950024113817214
00026855_001.png,DATA/train/sain,63.08435894372087
00007018_035.png,DATA/train/sain,79.89781974725733
00021817_000.png,DATA/train/sain,78.79129912714174
00007139_006.png,DATA/train/sain,63.782669989678524
00018488_007.png,DATA/train/sain,81.49264487369985
00013890_021.png,DATA/train/sain,68.37698889495722
00008008_039.png,DATA/train/sain,61.66784253988615
00006112_001.png,DATA/train/sain,70.2661098231016
00008051_042.png,DATA/train/sain,104.4851153315371
00019702_000.png,DATA/train/sain,66.3182965963491
00011605_000.png,DATA/train/sain,46.96107126027541
00011402_008.png,DATA/train/sain,76.16681935045362
00025586_000.png,DATA/train/sain,56.7414289385762
00005807_000.png,DATA/train/sain,82.02517423304892
00004948_001.png,DATA/train/sain,97.94748225377107
00012116_000.png,DATA/train/sain,61.61383577052868
00002885_002.png,DATA/train/sain,61.227135539249616
00000186_000.png,DATA/train/sain,65.4488352170669
00013890_007.png,DATA/train/sain,94.89348395763142
00008839_000.png,DATA/train/sain,93.46333564654175
00011907_008.png,DATA/train/sain,79.8637677385757
00003478_007.png,DATA/train/sain,61.21782572944958
00015763_000.png,DATA/train/sain,59.64830555555555
00007428_001.png,DATA/train/sain,96.5266349068861
00027950_000.png,DATA/train/sain,74.9883943200437
00010306_005.png,DATA/train/sain,67.74141746581172
00011808_002.png,DATA/train/sain,62.23424716520741
00001101_022.png,DATA/train/sain,69.65586455474356
00022301_010.png,DATA/train/sain,70.34019235070454
00001756_006.png,DATA/train/sain,66.31769929364279
00011837_002.png,DATA/train/sain,81.8874963567473
00004092_000.png,DATA/train/sain,82.62021660649819
00006119_001.png,DATA/train/sain,63.60392351626521
00015512_001.png,DATA/train/sain,64.83337016574586
00015820_003.png,DATA/train/sain,76.58286611347836
00021191_001.png,DATA/train/sain,64.61053490665488
00017800_009.png,DATA/train/sain,71.37941941525335
00003129_003.png,DATA/train/sain,80.51922363703795
00021985_000.png,DATA/train/sain,78.11861940298508
00003425_003.png,DATA/train/sain,96.90321725764562
00002348_000.png,DATA/train/sain,89.6293148128952
00018779_000.png,DATA/train/sain,69.4485763704098
00016508_034.png,DATA/train/sain,80.29392223069382
00016508_042.png,DATA/train/sain,83.09365112845391
00000207_000.png,DATA/train/sain,62.02231696559836
00004625_002.png,DATA/train/sain,64.32070470427588
00011605_007.png,DATA/train/sain,55.660515055259495
00019643_036.png,DATA/train/sain,70.26371308016877
00012881_000.png,DATA/train/sain,73.48167713489455
00004724_000.png,DATA/train/sain,94.78032651374251
00015820_007.png,DATA/train/sain,46.22090611789104
00016056_003.png,DATA/train/sain,66.83889691019347
00012370_004.png,DATA/train/sain,76.37559367491758
00016916_000.png,DATA/train/sain,80.62990950944594
00000679_000.png,DATA/train/sain,64.52863048927374
00013236_003.png,DATA/train/sain,72.24033333333334
00002705_002.png,DATA/train/sain,61.77929764051109
00003030_003.png,DATA/train/sain,69.19866402770906
00019152_000.png,DATA/train/sain,66.17490193865169
00010600_000.png,DATA/train/sain,64.24107171200914
00007139_000.png,DATA/train/sain,68.83680209371884
00003312_001.png,DATA/train/sain,83.20756119577338
00016184_035.png,DATA/train/sain,77.18897618701197
00027475_000.png,DATA/train/sain,71.34690898683458
00021109_003.png,DATA/train/sain,74.87846510992763
00019240_006.png,DATA/train/sain,80.08435823084358
00005402_000.png,DATA/train/sain,90.28110375988382
00008051_016.png,DATA/train/sain,104.72283642954237
00001756_012.png,DATA/train/sain,58.304307639919244
00014058_009.png,DATA/train/sain,66.95860715453924
00009138_012.png,DATA/train/sain,70.15923016496465
00016140_001.png,DATA/train/sain,73.42099750221577
00015593_000.png,DATA/train/sain,78.59591864779442
00015341_000.png,DATA/train/sain,64.4321190483713
00007191_011.png,DATA/train/sain,86.77439156495991
00003018_000.png,DATA/train/sain,58.01758451121238
00003002_012.png,DATA/train/sain,86.29232804232804
00017888_000.png,DATA/train/sain,61.59174649963154
00016796_000.png,DATA/train/sain,55.36625514403292
00008925_001.png,DATA/train/sain,79.86276923076923
00007068_000.png,DATA/train/sain,99.5409145265076
00010294_000.png,DATA/train/sain,68.03331246768091
00016035_000.png,DATA/train/sain,56.35757370911549
00019384_000.png,DATA/train/sain,71.54564464484088
00009874_001.png,DATA/train/sain,75.31300144515872
00016397_008.png,DATA/train/sain,56.403455702635334
00025561_009.png,DATA/train/sain,71.43194781120776
00011402_000.png,DATA/train/sain,84.8097359210945
00023349_000.png,DATA/train/sain,97.70239135182354
00018885_000.png,DATA/train/sain,66.34671066093718
00010479_019.png,DATA/train/sain,66.17146662645757
00020274_015.png,DATA/train/sain,62.98984872048636
00003621_000.png,DATA/train/sain,73.3447970704913
00023081_006.png,DATA/train/sain,76.34810589439813
00013531_002.png,DATA/train/sain,75.25504054967335
00025796_000.png,DATA/train/sain,20.755913682471782
00013236_004.png,DATA/train/sain,77.16611404033266
00023596_000.png,DATA/train/sain,60.09125886104303
00008806_009.png,DATA/train/sain,58.956338028169014
00017528_012.png,DATA/train/sain,70.27937676514455
00028882_004.png,DATA/train/sain,89.23691414805081
00008705_001.png,DATA/train/sain,64.30857868146636
00019152_002.png,DATA/train/sain,68.06754676770069
00013820_001.png,DATA/train/sain,75.87335539591574
00025758_001.png,DATA/train/sain,61.43801580333626
00011228_000.png,DATA/train/sain,59.934526600292344
00008649_004.png,DATA/train/sain,66.05734045897516
00013359_002.png,DATA/train/sain,79.25946367321484
00022135_004.png,DATA/train/sain,55.77759467789679
00017622_005.png,DATA/train/sain,53.14706066096083
00000194_000.png,DATA/train/sain,71.72747147275248
00013213_001.png,DATA/train/sain,61.170595472440944
00014396_001.png,DATA/train/sain,59.170679886685555
00010240_000.png,DATA/train/sain,62.696820371644876
00002371_025.png,DATA/train/sain,82.94018145471321
00011402_002.png,DATA/train/sain,70.91007499646243
00012479_001.png,DATA/train/sain,71.09512733696452
00001769_002.png,DATA/train/sain,44.188970402226154
00026820_000.png,DATA/train/sain,66.08995121057333
00011351_030.png,DATA/train/sain,87.16157802840829
00021286_000.png,DATA/train/sain,71.5033899143861
00007562_000.png,DATA/train/sain,66.15630176178287
00004894_000.png,DATA/train/sain,100.02192838908162
00016140_000.png,DATA/train/sain,60.936600273436454
00018230_000.png,DATA/train/sain,64.13741056551994
00001088_009.png,DATA/train/sain,69.76536704132342
00027725_037.png,DATA/train/sain,80.34569908365356
00002359_007.png,DATA/train/sain,69.07848437192844
00017464_006.png,DATA/train/sain,63.61050645280857
00019240_000.png,DATA/train/sain,87.39813282911841
00000250_011.png,DATA/train/sain,61.72424170895787
00029420_000.png,DATA/train/sain,84.02135652880254
00004605_002.png,DATA/train/sain,83.67987365240678
00020074_003.png,DATA/train/sain,65.39790470143438
00003075_000.png,DATA/train/sain,89.27109974424552
00023653_000.png,DATA/train/sain,99.58085472262913
00026295_000.png,DATA/train/sain,76.92252462220885
00012322_003.png,DATA/train/sain,57.57872557060836
00008008_045.png,DATA/train/sain,56.656887848416126
00024235_000.png,DATA/train/sain,65.05678724231817
00029944_000.png,DATA/train/sain,96.52314446189934
00007370_000.png,DATA/train/sain,95.48191289249023
00021109_006.png,DATA/train/sain,74.10761690831121
00013890_014.png,DATA/train/sain,65.18360716606331
00010294_016.png,DATA/train/sain,92.62187035420158
00002094_005.png,DATA/train/sain,59.91937043875846
00027361_002.png,DATA/train/sain,82.40005785363032
00020576_001.png,DATA/train/sain,65.11385105766445
00023698_001.png,DATA/train/sain,73.14714397496088
00002628_000.png,DATA/train/sain,99.00135926390631
00028451_000.png,DATA/train/sain,76.19514337925217
00011351_026.png,DATA/train/sain,81.52306673728813
00014996_017.png,DATA/train/sain,73.20372706188714
00008420_002.png,DATA/train/sain,64.86686072801267
00026236_017.png,DATA/train/sain,88.86138699183489
00019018_013.png,DATA/train/sain,74.13849268256445
00017504_010.png,DATA/train/sain,40.45519553546799
00004751_000.png,DATA/train/sain,81.33506216154375
00008009_006.png,DATA/train/sain,57.727905716607964
00008009_030.png,DATA/train/sain,75.9507520952199
00003312_000.png,DATA/train/sain,63.56511733697252
00011808_022.png,DATA/train/sain,65.18569848017236
00014637_000.png,DATA/train/sain,94.4841092595774
00010355_000.png,DATA/train/sain,67.07506091958615
00003489_005.png,DATA/train/sain,68.32561627144062
00010805_046.png,DATA/train/sain,26.560048395313295
00011808_000.png,DATA/train/sain,66.7317602864354
00000820_014.png,DATA/train/sain,83.53758051041582
00020303_000.png,DATA/train/sain,62.396655070912495
00029843_000.png,DATA/train/sain,96.79050363028696
00016508_043.png,DATA/train/sain,83.94516300496102
00023355_000.png,DATA/train/sain,77.01496353821385
00000492_001.png,DATA/train/sain,76.14538987982971
00008806_005.png,DATA/train/sain,85.0222676911691
00029827_002.png,DATA/train/sain,37.32012160364811
00018285_002.png,DATA/train/sain,76.12483197942844
00009741_000.png,DATA/train/sain,94.28006678515646
00027649_003.png,DATA/train/sain,75.35587461639632
00019550_003.png,DATA/train/sain,53.71551928642596
00025999_000.png,DATA/train/sain,78.97534680935394
00005495_001.png,DATA/train/sain,94.20213497805717
00008937_000.png,DATA/train/sain,69.1404450517275
00025618_000.png,DATA/train/sain,64.47158963876201
00004124_000.png,DATA/train/sain,67.7586196467457
00002118_000.png,DATA/train/sain,66.36667192511963
00003709_006.png,DATA/train/sain,62.68874636737148
00003478_008.png,DATA/train/sain,98.96908017402113
00029145_000.png,DATA/train/sain,70.63291326033705
00017322_000.png,DATA/train/sain,101.94344878818832
00013952_002.png,DATA/train/sain,90.82651725006296
00024250_001.png,DATA/train/sain,59.729094964068395
00013466_000.png,DATA/train/sain,55.417721878371474
00001101_007.png,DATA/train/sain,90.22128556375132
00022328_000.png,DATA/train/sain,47.702161822539736
00019831_002.png,DATA/train/sain,58.71141880864953
00022301_007.png,DATA/train/sain,84.86335383407484
00018245_006.png,DATA/train/sain,97.14168051987305
00022870_011.png,DATA/train/sain,84.08588702998178
00022328_003.png,DATA/train/sain,69.67903930131004
00001544_000.png,DATA/train/sain,84.4097065462754
00003330_005.png,DATA/train/sain,90.87420483460559
00011351_007.png,DATA/train/sain,75.37304983388704
00006206_000.png,DATA/train/sain,91.01536159600998
00030068_001.png,DATA/train/sain,89.91246051556183
00029265_001.png,DATA/train/sain,70.70550322260783
00014584_002.png,DATA/train/sain,62.054042825183764
00028526_011.png,DATA/train/sain,76.7216591240603
00008008_038.png,DATA/train/sain,72.59103946764571
00023402_005.png,DATA/train/sain,100.18731807096216
00017104_000.png,DATA/train/sain,56.91847113720967
00011885_007.png,DATA/train/sain,83.96611986437973
00002984_000.png,DATA/train/sain,67.98330169804545
00000836_000.png,DATA/train/sain,68.34231813975703
00015351_005.png,DATA/train/sain,64.21762569121492
00028526_013.png,DATA/train/sain,64.1200875675294
00004547_012.png,DATA/train/sain,89.84832178037213
00028764_001.png,DATA/train/sain,79.07160463396599
00003511_000.png,DATA/train/sain,62.292614131002544
00007903_005.png,DATA/train/sain,98.24940761558385
00017504_040.png,DATA/train/sain,74.3363209836596
00011548_016.png,DATA/train/sain,68.15173617169778
00016026_001.png,DATA/train/sain,80.15764629809247
00024953_000.png,DATA/train/sain,76.80105506850354
00006677_000.png,DATA/train/sain,61.56881321645314
00025657_002.png,DATA/train/sain,82.05502041671029
00007729_006.png,DATA/train/sain,87.5106457242583
00026132_024.png,DATA/train/sain,76.97429966589566
00024791_000.png,DATA/train/sain,66.71832877393683
00008498_000.png,DATA/train/sain,98.31771706335904
00021817_001.png,DATA/train/sain,75.69971311668156
00024033_000.png,DATA/train/sain,63.10536502916962
00011192_000.png,DATA/train/sain,73.02509806422809
00014438_011.png,DATA/train/sain,66.37058399423215
00014176_004.png,DATA/train/sain,71.69177757904151
00019968_000.png,DATA/train/sain,43.67091102308956
00012747_002.png,DATA/train/sain,58.98421599671267
00011034_011.png,DATA/train/sain,68.11013258965703
00001788_002.png,DATA/train/sain,65.43817058264294
00000914_002.png,DATA/train/sain,89.66834170854271
00021539_003.png,DATA/train/sain,71.63135759347044
00013890_023.png,DATA/train/sain,69.57360151149165
00000301_000.png,DATA/train/sain,69.32847464032176
00002359_018.png,DATA/train/sain,52.74274577739281
00026132_000.png,DATA/train/sain,52.041764611173726
00029319_000.png,DATA/train/sain,88.29572484731598
00024195_000.png,DATA/train/sain,68.12343241368269
00003950_001.png,DATA/train/sain,91.05119047619047
00009598_000.png,DATA/train/sain,64.40582817601481
00012386_006.png,DATA/train/sain,59.763733257202674
00015630_003.png,DATA/train/sain,81.75180604410151
00010445_000.png,DATA/train/sain,68.22811093791358
00012697_002.png,DATA/train/sain,86.92010933006861
00021878_000.png,DATA/train/sain,55.33977589102874
00027369_000.png,DATA/train/sain,89.08402278302083
00002623_001.png,DATA/train/sain,84.26687609075043
00020749_000.png,DATA/train/sain,65.09719909159728
00013747_001.png,DATA/train/sain,73.7390160548767
00007401_001.png,DATA/train/sain,74.93530059713606
00020005_000.png,DATA/train/sain,62.065213493506825
00012119_001.png,DATA/train/sain,63.34336386549456
00010606_002.png,DATA/train/sain,62.391483088089366
00007018_021.png,DATA/train/sain,91.4937041962593
00016508_040.png,DATA/train/sain,74.21872413300984
00027153_000.png,DATA/train/sain,57.81840525594366
00029842_000.png,DATA/train/sain,98.66562282533054
00017483_000.png,DATA/train/sain,81.23531790972335
00015566_001.png,DATA/train/sain,68.05860448080092
00022903_005.png,DATA/train/sain,87.3764985946194
00024050_000.png,DATA/train/sain,60.09341430368722
00017504_007.png,DATA/train/sain,56.10924781798568
00011633_003.png,DATA/train/sain,88.25602094240838
00005935_002.png,DATA/train/sain,102.1501737228156
00002331_002.png,DATA/train/sain,57.827989340668786
00017504_030.png,DATA/train/sain,62.07093507476812
00026977_000.png,DATA/train/sain,54.232870087558545
00009932_003.png,DATA/train/sain,42.59737331381779
00010256_001.png,DATA/train/sain,40.56663041659696
00026562_023.png,DATA/train/sain,85.97611758879935
00023836_001.png,DATA/train/sain,59.11660502760358
00029940_005.png,DATA/train/sain,86.95749213756721
00024400_000.png,DATA/train/sain,63.60773675843448
00002094_001.png,DATA/train/sain,67.60885077616425
00016995_000.png,DATA/train/sain,79.28107295641115
00022353_000.png,DATA/train/sain,66.9778474916756
00004563_000.png,DATA/train/sain,87.79051550756854
00027218_000.png,DATA/train/sain,72.04996908753682
00022726_004.png,DATA/train/sain,58.11666525698497
00020358_000.png,DATA/train/sain,65.26404590907529
00022352_000.png,DATA/train/sain,74.1433770284823
00028444_001.png,DATA/train/sain,66.58828174352496
00007018_000.png,DATA/train/sain,86.35027630069857
00012370_003.png,DATA/train/sain,84.05896268523477
00016613_000.png,DATA/train/sain,59.52460044728086
00015563_002.png,DATA/train/sain,86.10572979493365
00010871_013.png,DATA/train/sain,80.19266386049308
00016441_000.png,DATA/train/sain,70.07951061655501
00001788_003.png,DATA/train/sain,69.72241086587437
00007313_002.png,DATA/train/sain,81.54865534324134
00010124_000.png,DATA/train/sain,16.155637156000324
00017555_006.png,DATA/train/sain,66.35527592575203
00026336_004.png,DATA/train/sain,91.35642805526967
00012348_002.png,DATA/train/sain,89.10371429219704
00010020_005.png,DATA/train/sain,61.891422040423485
00013996_001.png,DATA/train/sain,73.5794040450826
00023260_007.png,DATA/train/sain,87.75515922031754
00013329_003.png,DATA/train/sain,76.82162232316678
00026222_006.png,DATA/train/sain,67.67731771359321
00015563_000.png,DATA/train/sain,73.29731056679941
00024795_000.png,DATA/train/sain,66.76795259476465
00022301_001.png,DATA/train/sain,61.2807885705164
00011885_003.png,DATA/train/sain,62.51388137035032
00009138_040.png,DATA/train/sain,89.37393462077894
00007903_008.png,DATA/train/sain,94.10313808967932
00028253_001.png,DATA/train/sain,74.65110599893823
00009216_003.png,DATA/train/sain,77.26862893775419
00004195_005.png,DATA/train/sain,66.70836263890843
00005216_006.png,DATA/train/sain,69.09775205700564
00001949_001.png,DATA/train/sain,65.7981528577165
00001682_000.png,DATA/train/sain,75.88002560074474
00001224_000.png,DATA/train/sain,57.45583516297923
00004746_014.png,DATA/train/sain,80.78363344546314
00022870_003.png,DATA/train/sain,73.84608504197055
00022528_025.png,DATA/train/sain,60.21367928743781
00028272_000.png,DATA/train/sain,57.69358930766615
00004485_000.png,DATA/train/sain,81.21485319516408
00002605_001.png,DATA/train/sain,83.53960810584492
00015646_043.png,DATA/train/sain,80.61635542308946
00000013_015.png,DATA/train/sain,97.8468253426993
00011712_000.png,DATA/train/sain,65.887588192489
00009755_002.png,DATA/train/sain,77.11731309877992
00021773_000.png,DATA/train/sain,65.70917113494191
00018245_005.png,DATA/train/sain,66.40631211963668
00010167_000.png,DATA/train/sain,106.83060747663552
00003925_000.png,DATA/train/sain,73.57634512845371
00017464_007.png,DATA/train/sain,113.40700353248349
00004748_001.png,DATA/train/sain,73.32778242677824
00012902_000.png,DATA/train/sain,82.52033538289547
00007592_000.png,DATA/train/sain,78.44769417475729
00027514_001.png,DATA/train/sain,53.545554729747046
00011543_000.png,DATA/train/sain,68.35018040285236
00014526_002.png,DATA/train/sain,61.69678201512796
00021109_002.png,DATA/train/sain,76.7854749266036
00003377_004.png,DATA/train/sain,59.48125138673175
00004674_001.png,DATA/train/sain,72.88205741626794
00004748_000.png,DATA/train/sain,75.6697193972632
00006013_005.png,DATA/train/sain,84.59280194619348
00011917_001.png,DATA/train/sain,90.2160766801002
00028600_001.png,DATA/train/sain,81.0240401612105
00008645_003.png,DATA/train/sain,75.9786742732953
00027929_002.png,DATA/train/sain,74.67086843409317
00003002_015.png,DATA/train/sain,90.85445370527867
00008312_001.png,DATA/train/sain,61.33341539760138
00001549_006.png,DATA/train/sain,93.60005736187522
00008645_001.png,DATA/train/sain,85.9267053701016
00001756_013.png,DATA/train/sain,72.63484517130995
00015628_006.png,DATA/train/sain,72.04997778764994
00022301_004.png,DATA/train/sain,65.7299759770317
00019721_002.png,DATA/train/sain,72.43535764327945
00011835_006.png,DATA/train/sain,59.566565474962424
00027888_001.png,DATA/train/sain,92.90213267350065
00028843_001.png,DATA/train/sain,70.44096582293247
00003421_003.png,DATA/train/sain,76.9124745868738
00003478_010.png,DATA/train/sain,85.6421215930671
00017504_002.png,DATA/train/sain,61.43889703187981
00012813_000.png,DATA/train/sain,76.57030120233028
00015646_024.png,DATA/train/sain,89.24861853732746
00012059_000.png,DATA/train/sain,81.30470677547922
00014438_006.png,DATA/train/sain,67.25586248766791
00012116_002.png,DATA/train/sain,60.053236133426054
00002331_005.png,DATA/train/sain,57.12156839691964
00024008_001.png,DATA/train/sain,66.10029332834051
00001924_000.png,DATA/train/sain,83.98904754593377
00009030_004.png,DATA/train/sain,69.32276601488681
00014520_003.png,DATA/train/sain,66.28148745706255
00007191_003.png,DATA/train/sain,85.94867999013077
00002743_001.png,DATA/train/sain,85.54958946187017
00012697_003.png,DATA/train/sain,74.7437262772726
00004531_000.png,DATA/train/sain,58.316743837857324
00018987_002.png,DATA/train/sain,91.33316497101762
00016265_000.png,DATA/train/sain,68.41206155552474
00026067_000.png,DATA/train/sain,70.77518871020676
00018331_008.png,DATA/train/sain,60.02422528283325
00017365_002.png,DATA/train/sain,85.57017028772754
00028253_006.png,DATA/train/sain,54.06048516654172
00022135_001.png,DATA/train/sain,54.19285152298528
00011548_002.png,DATA/train/sain,76.02642780001271
00002554_001.png,DATA/train/sain,68.3548545276234
00000480_000.png,DATA/train/sain,87.16925521554154
00001088_010.png,DATA/train/sain,85.111328181113
00027383_004.png,DATA/train/sain,57.52404617694259
00004724_004.png,DATA/train/sain,104.66031770512029
00011837_009.png,DATA/train/sain,84.56661794796842
00009401_001.png,DATA/train/sain,57.61603249507198
00002080_003.png,DATA/train/sain,68.73187028396981
00019706_017.png,DATA/train/sain,67.30339449869443
00021388_000.png,DATA/train/sain,76.91475596993625
00025754_008.png,DATA/train/sain,73.77211750721685
00011902_000.png,DATA/train/sain,75.42726275724146
00026820_003.png,DATA/train/sain,64.37862646848288
00007191_005.png,DATA/train/sain,93.36223169964343
00007157_023.png,DATA/train/sain,57.422424908075065
00028600_000.png,DATA/train/sain,94.04776267218871
00001742_003.png,DATA/train/sain,60.487840825350034
00021191_000.png,DATA/train/sain,76.03757328409938
00029843_003.png,DATA/train/sain,94.49984035031702
00001555_004.png,DATA/train/sain,55.73760237602376
00003641_000.png,DATA/train/sain,87.41085419453468
00002582_004.png,DATA/train/sain,72.34717057396928
00023402_004.png,DATA/train/sain,70.88431695273924
00028635_002.png,DATA/train/sain,65.72048056216707
00002331_004.png,DATA/train/sain,70.0492348150042
00004734_001.png,DATA/train/sain,92.49046560204837
00014320_001.png,DATA/train/sain,80.70711073636875
00010317_000.png,DATA/train/sain,69.32358724901677
00023697_000.png,DATA/train/sain,63.607130758807585
00023573_000.png,DATA/train/sain,100.763884395557
00004547_006.png,DATA/train/sain,92.10987232512139
00011633_001.png,DATA/train/sain,67.35990289875768
00001088_019.png,DATA/train/sain,85.50979365245627
00027514_005.png,DATA/train/sain,78.68775119822898
00022692_001.png,DATA/train/sain,72.00265814145624
00020153_000.png,DATA/train/sain,67.14415449729518
00017124_003.png,DATA/train/sain,69.47607878417891
00009763_001.png,DATA/train/sain,66.4974115334207
00021539_007.png,DATA/train/sain,71.30478998277461
00030188_001.png,DATA/train/sain,97.54881048155384
00004289_001.png,DATA/train/sain,107.647500766636
00014320_008.png,DATA/train/sain,92.88295227416761
00029398_000.png,DATA/train/sain,83.17381235796992
00026053_000.png,DATA/train/sain,61.31077626799408
00001870_000.png,DATA/train/sain,69.93515414993529
00017888_001.png,DATA/train/sain,81.9275457104672
00001088_020.png,DATA/train/sain,83.34871940808196
00007729_001.png,DATA/train/sain,86.04396363217862
00014996_007.png,DATA/train/sain,73.31307518666435
00016723_002.png,DATA/train/sain,88.2176650556467
00001754_001.png,DATA/train/sain,47.819448988940515
00017504_050.png,DATA/train/sain,59.09146522686745
00002094_003.png,DATA/train/sain,66.7339437751004
00012141_005.png,DATA/train/sain,68.42368978780188
00026374_008.png,DATA/train/sain,62.81371579294428
00029939_000.png,DATA/train/sain,44.07118334942603
00001088_006.png,DATA/train/sain,83.7380334673758
00017111_008.png,DATA/train/sain,66.7931837029507
00005935_004.png,DATA/train/sain,100.4391097424412
00007877_000.png,DATA/train/sain,98.07742772141277
00019672_000.png,DATA/train/sain,70.25622138748679
00015548_000.png,DATA/train/sain,64.55008719240458
00022810_003.png,DATA/train/sain,59.25867616945457
00027975_000.png,DATA/train/sain,93.2519256187047
00011034_007.png,DATA/train/sain,55.013395440342556
00009677_000.png,DATA/train/sain,84.01328470955978
00023603_000.png,DATA/train/sain,100.76446886446887
00021995_000.png,DATA/train/sain,58.04392470051341
00029561_000.png,DATA/train/sain,82.53387180283733
00022892_007.png,DATA/train/sain,84.72454186130075
